"MARKETCAP","NAME","TICKER"
"3610670701","J2 Global Inc","JCOM"
"569838500","J C Penney Company Inc","JCP"
"28220522","Communications Systems Inc","JCS"
"42008487","Jewett-Cameron Trading Company Ltd","JCTCF"
"10594319000","Jacobs Engineering Group Inc","JEC"
"7866534905","Leucadia National Corp","JEF"
"2434034533","Jeld-Wen Holding Inc","JELD"
"385785504000","JPMorgan Chase & Co","JFTTL"
"4760877000","Janus Henderson Group PLC","JHG"
"246833385","J.Jill Inc","JILL"
"2774174580","J & J Snack Foods Corp","JJSF"
"11670335700","Jack Henry & Associates Inc","JKHY"
"6155720028","Jones Lang LaSalle Inc","JLL"
"202989891","Jamba Inc","JMBA"
"108977220","JMP Group LLC","JMP"
"215096000","Jounce Therapeutics Inc","JNCE"
"375947595000","Johnson & Johnson","JNJ"
"9757357500","Juniper Networks Inc","JNPR"
"26841300","GEE Group Inc","JOB"
"977670000","St. Joe Co","JOE"
"27327983","Jones Energy Inc","JONE"
"783478340","Johnson Outdoors Inc","JOUT"
"385785504000","JPMorgan Chase & Co","JPM"
"385785504000","JPMorgan Chase & Co","JPM3995814"
"385785504000","JPMorgan Chase & Co","JPM4234071"
"385785504000","JPMorgan Chase & Co","JPM4553867"
"385785504000","JPMorgan Chase & Co","JPMpA"
"385785504000","JPMorgan Chase & Co","JPMpB"
"385785504000","JPMorgan Chase & Co","JPMpE"
"385785504000","JPMorgan Chase & Co","JPMpF"
"385785504000","JPMorgan Chase & Co","JPMpG"
"385785504000","JPMorgan Chase & Co","JPMpH"
"385785504000","JPMorgan Chase & Co","JPMQL"
"385785504000","JPMorgan Chase & Co","JPM.WS"
"1274465761","James River Group Holdings Ltd","JRVR"
"567000","Jensyn Acquisition Corp","JSYN"
"567000","Jensyn Acquisition Corp","JSYNR"
"567000","Jensyn Acquisition Corp","JSYNW"
"29898000","JetPay Corp","JTPY"
"25926000","Coffee Holding Co Inc","JVA"
"3253802860","John Wiley & Sons Inc","JW.A"
"3253802860","John Wiley & Sons Inc","JW.B"
"10405330000","Nordstrom Inc","JWN"
"118517577","Joint Corp","JYNT"
"24036360000","Kellogg Co","K"
"95410000","Kayne Anderson Acquisition Corp","KAAC"
"95410000","Kayne Anderson Acquisition Corp","KAACU"
"95410000","Kayne Anderson Acquisition Corp","KAACW"
"1093488000","Kadant Inc","KAI"
"202642000","Kala Pharmaceuticals Inc","KALA"
"1737580425","Kaiser Aluminum Corp","KALU"
"173233000","Kalvista Pharmaceuticals Inc","KALV"
"1824258150","Kaman Corp","KAMN"
"7599516000","KAR Auction Services Inc","KAR"
"611152200","Kimball International Inc","KBAL"
"2197305280","KB Home","KBH"
"149518875","KBL MERGER CORP. IV","KBLM"
"149518875","KBL MERGER CORP. IV","KBLMR"
"149518875","KBL MERGER CORP. IV","KBLMU"
"149518875","KBL MERGER CORP. IV","KBLMW"
"2918700000","KBR Inc","KBR"
"252459894","Kadmon Holdings Inc","KDMN"
"4259472000","Keurig Dr Pepper Inc.","KDP"
"510432300","Kimball Electronics Inc","KE"
"216276000","Key Energy Services Inc","KEG"
"872612000","Kelly Services Inc","KELYA"
"872612000","Kelly Services Inc","KELYB"
"980621180","KEMET Corp","KEM"
"79661640","Kewaunee Scientific Corp","KEQU"
"372242500","Keryx Biopharmaceuticals Inc","KERX"
"4679281840","Kirby Corp","KEX"
"21369149650","KeyCorp","KEY"
"21369149650","KeyCorp","KEYpI"
"11782790000","Keysight Technologies Inc","KEYS"
"425906880","KEYW Holding Corp","KEYW"
"65426194","Kentucky First Federal Bancorp","KFFB"
"870655240","Kforce Inc","KFRC"
"56286673","Kingsway Financial Services Inc","KFS"
"2560678720","Korn/Ferry International","KFY"
"58282099","Kingold Jewelry Inc","KGJI"
"68093340000","Kraft Heinz Co","KHC"
"422656000","Orthopediatrics Corp","KIDS"
"6563090040","Kimco Realty Corp","KIM"
"6563090040","Kimco Realty Corp","KIMpI"
"6563090040","Kimco Realty Corp","KIMpJ"
"6563090040","Kimco Realty Corp","KIMpK"
"6563090040","Kimco Realty Corp","KIMpL"
"6563090040","Kimco Realty Corp","KIMpM"
"342144000","Kindred Biosciences Inc","KIN"
"187732587","Kingstone Companies Inc","KINS"
"147509880","Kirkland's Inc","KIRK"
"13457983338","KKR & Co LP","KKR"
"13457983338","KKR & Co LP","KKRpA"
"13457983338","KKR & Co LP","KKRpB"
"14791958220","KLA-Tencor Corp","KLAC"
"1462984620","Kulicke and Soffa Industries Inc","KLIC"
"3212490000","KLX Inc","KLXI"
"3212490000","KLX Inc","KLXI V"
"39491136000","Kimberly-Clark Corp","KMB"
"1120329540","KMG Chemicals Inc","KMG"
"39760160000","Kinder Morgan Inc","KMI"
"39760160000","Kinder Morgan Inc","KMIpA"
"42282059","KemPharm Inc","KMPH"
"4062132120","Kemper Corp","KMPR"
"3389190070","Kennametal Inc","KMT"
"12285108000","Carmax Inc","KMX"
"1269337322","Knowles Corp","KN"
"268487846","Kandi Technologies Group Inc","KNDI"
"1109380373","Knoll Inc","KNL"
"1310901330","Kinsale Capital Group Inc","KNSL"
"5713826300","Swift Transportation Co","KNX"
"196589250000","Coca-Cola Co","KO"
"110593000","Eastman Kodak Co","KODK"
"27263250","Kona Grill Inc","KONA"
"3911600","Cesca Therapeutics Inc","KOOL"
"703081520","Koppers Holdings Inc","KOP"
"156420000","Kopin Corp","KOPN"
"9503642486","Michael Kors Holdings Ltd","KORS"
"3396830560","Kosmos Energy Ltd","KOS"
"19417255","Koss Corp","KOSS"
"701530500","Karyopharm Therapeutics Inc","KPTI"
"22362900000","Kroger Co","KR"
"1205605145","Kraton Corp","KRA"
"7138753016","Kilroy Realty Corp","KRC"
"1047599155","KKR Real Estate Finance Trust Inc","KREF"
"1314501196","Kite Realty Group Trust","KRG"
"1273070700","Kearny Financial Corp","KRNY"
"1850200000","Kronos Worldwide Inc","KRO"
"11357776","Kimbell Royalty Partners LP","KRP"
"154603000","Krystal Biotech Inc","KRYS"
"3311450674","KapStone Paper and Packaging Corp","KS"
"11875050000","Kohls Corp","KSS"
"10736037000","Kansas City Southern","KSU"
"10736037000","Kansas City Southern","KSUp"
"78010000","Key Tronic Corp","KTCC"
"1368321500","Kratos Defense and Security Solutions Inc","KTOS"
"1181952000","K2M Group Holdings Inc","KTWO"
"501348000","Kura Oncology Inc","KURA"
"212410878","KVH Industries Inc","KVHI"
"2790638494","Kennedy-Wilson Holdings Inc","KW"
"2468661156","Quaker Chemical Corp","KWR"
"15835505600","Loews Corp","L"
"1229001900","Multi-Color Corp","LABL"
"1922383320","Lithia Motors Inc","LAD"
"1657650237","Ladder Capital Corp","LADR"
"108265267","Lakeland Industries Inc","LAKE"
"7312771166","Lamar Advertising Co","LAMR"
"4063108230","Lancaster Colony Corp","LANC"
"192867000","Gladstone Land Corp","LAND"
"192867000","Gladstone Land Corp","LANDP"
"119576480","Landmark Bancorp Inc","LARK"
"4376225000","Laureate Education Inc","LAUR"
"287846910","Lawson Products Inc","LAWS"
"5712723508","Lazard Ltd","LAZ"
"7904195000","L Brands Inc","LB"
"850612000","Lakeland Bancorp Inc","LBAI"
"599451802","Luther Burbank Corp","LBC"
"14465948940","Liberty Broadband Corp","LBRDA"
"14465948940","Liberty Broadband Corp","LBRDK"
"2474788680","Liberty Oilfield Services Inc","LBRT"
"19874194454","Liberty Global PLC","LBTYA"
"19874194454","Liberty Global PLC","LBTYB"
"19874194454","Liberty Global PLC","LBTYK"
"170933306","Libbey Inc","LBY"
"1554207664","LendingClub Corp","LC"
"146353241","Lannett Company Inc","LCI"
"1981848440","LCI Industries","LCII"
"206220110","LCNB Corp","LCNB"
"202808000","Lifetime Brands Inc","LCUT"
"639661500","Lydall Inc","LDL"
"10083680000","Leidos Holdings Inc","LDOS"
"461275840","Lands End Inc","LE"
"9028933214","Lear Corp","LEA"
"5611794930","Lincoln Electric Holdings Inc","LECO"
"15738480","SemiLEDs Corp","LEDS"
"154473960","Lee Enterprises Inc","LEE"
"5420250000","Leggett & Platt Inc","LEG"
"14364694600","Lennar Corp","LEN"
"14364694600","Lennar Corp","LEN.B"
"23874000","Presbia PLC","LENS"
"21883200","Centrus Energy Corp","LEU"
"40221867","Level Brands Inc","LEVB"
"4456859460","Littelfuse Inc","LFUS"
"147014400","LifeVantage Corp (Pre-Reincorporation)","LFVN"
"385926750","Legacy Reserves LP","LGCY"
"385926750","Legacy Reserves LP","LGCYO"
"385926750","Legacy Reserves LP","LGCYP"
"4879872000","Lions Gate Entertainment Corp","LGF.A"
"4879872000","Lions Gate Entertainment Corp","LGF.B"
"992275679","LGI Homes Inc","LGIH"
"32812447","LGL Group Inc","LGL"
"5251098490","Ligand Pharmaceuticals Inc","LGND"
"17428976000","Laboratory Corporation of America Holdings","LH"
"3012744714","LHC Group Inc","LHCG"
"3640484605","LaSalle Hotel Properties","LHO"
"3640484605","LaSalle Hotel Properties","LHOpI"
"3640484605","LaSalle Hotel Properties","LHOpJ"
"20379635","aTyr Pharma Inc","LIFE"
"8444406000","Lennox International Inc","LII"
"3430016000","Liberty Latin America Ltd","LILA"
"3430016000","Liberty Latin America Ltd","LILAK"
"50684985","Lincoln Educational Services Corp","LINC"
"642301310","Lindblad Expeditions Holdings Inc","LIND"
"642301310","Lindblad Expeditions Holdings Inc","LINDW"
"30383514","Interlink Electronics Inc","LINK"
"654144660","Fidelity Southern Corp","LION"
"99234779","LiqTech International Inc","LIQT"
"3523278000","Lumentum Holdings Inc","LITE"
"25545219","Live Ventures Inc","LIVE"
"5637359880","LivaNova PLC","LIVN"
"456228000","La Jolla Pharmaceutical Co","LJPC"
"1191365069","Lakeland Financial Corp","LKFN"
"2994420000","LKQ Corp","LKQ"
"317961000","LSC Communications Inc","LKSD"
"399929460","Lumber Liquidators Holdings Inc","LL"
"262255000","Lilis Energy Inc","LLEX"
"8053337","Lianluo Smart Ltd","LLIT"
"15932572000","L3 Technologies Inc","LLL"
"590562360","Limelight Networks Inc","LLNW"
"117102834000","Eli Lilly and Co","LLY"
"2700243840","Legg Mason Inc","LM"
"554111000","LeMaitre Vascular Inc","LMAT"
"84323894","Limbach Holdings Inc","LMB"
"2938999","Lm Funding America, Inc.","LMFA"
"2938999","Lm Funding America, Inc.","LMFAW"
"413775000","Limoneira Co","LMNR"
"1189332480","Luminex Corp","LMNX"
"361336360","Landmark Infrastructure Partners LP","LMRK"
"361336360","Landmark Infrastructure Partners LP","LMRKN"
"116439468","Porter Bancorp Inc","LMST"
"99020400000","Lockheed Martin Corp","LMT"
"14926274926","Lincoln National Corp","LNC"
"14926274926","Lincoln National Corp","LNC.WS"
"372105600","Landec Corp","LNDC"
"15502780000","Cheniere Energy Inc","LNG"
"1029428250","Lindsay Corp","LNN"
"10299685000","Alliant Energy Corp","LNT"
"549602100","Lantheus Holdings Inc","LNTH"
"51137223","Manhattan Bridge Capital Inc","LOAN"
"1018695701","Live Oak Bancshares Inc","LOB"
"487457273","El Pollo Loco Holdings Inc","LOCO"
"10497686","Comstock Mining Inc","LODE"
"6546028364","Logitech International SA","LOGI"
"4248506250","LogMeIn Inc","LOGM"
"200733911","Lonestar Resources US Inc","LONE"
"5562423900","Grand Canyon Education Inc","LOPE"
"1412724480","Loral Space & Communications Inc","LORL"
"86788680000","Lowe's Companies Inc","LOW"
"4571560000","Loxo Oncology Inc","LOXO"
"28069191","Lipocine Inc","LPCN"
"401622000","Dorian LPG Ltd","LPG"
"1583710510","Laredo Petroleum Inc","LPI"
"5560634600","LPL Financial Holdings Inc","LPLA"
"2538072500","LifePoint Health Inc","LPNT"
"1282049543","LivePerson Inc","LPSN"
"6277452560","Liberty Property Trust","LPT"
"46249782","LightPath Technologies Inc","LPTH"
"3472981000","Louisiana-Pacific Corp","LPX"
"173684631","Liquidity Services Inc","LQDT"
"95303311","LRAD Corp","LRAD"
"25354675500","Lam Research Corp","LRCX"
"696530932","K12 Inc","LRN"
"97112403","Lake Shore Bancorp Inc","LSBK"
"996032000","Lattice Semiconductor Corp","LSCC"
"4288750492","Life Storage Inc","LSI"
"4515465530","Landstar System Inc","LSTR"
"11161800000","Liberty Media Corp","LSXMA"
"11161800000","Liberty Media Corp","LSXMB"
"11161800000","Liberty Media Corp","LSXMK"
"23132117","Lightbridge Corp","LTBR"
"1780279050","LTC Properties Inc","LTC"
"919500000","Liberty Tripadvisor Holdings Inc","LTRPA"
"919500000","Liberty Tripadvisor Holdings Inc","LTRPB"
"71650920","Lantronix Inc","LTRX"
"524639840","Ladenburg Thalmann Financial Services Inc","LTS"
"524639840","Ladenburg Thalmann Financial Services Inc","LTSpA"
"2008797310","LegacyTexas Financial Group Inc","LTXB"
"47107850","Luby's Inc","LUB"
"18920299200","Lululemon Athletica Inc","LULU"
"96095572","Luna Innovations Inc","LUNA"
"33141960000","Southwest Airlines Co","LUV"
"44587600000","Las Vegas Sands Corp","LVS"
"42378800","Lifeway Foods Inc","LWAY"
"1911554008","Lexington Realty Trust","LXP"
"1911554008","Lexington Realty Trust","LXPpC"
"921552000","Lexicon Pharmaceuticals Inc","LXRX"
"236256000","LSB Industries Inc","LXU"
"38325820000","LyondellBasell Industries NV","LYB"
"111223800","LSI Industries Inc","LYTS"
"10742349643","Live Nation Entertainment Inc","LYV"
"1363896120","La-Z-Boy Inc","LZB"
"10120253000","Macy's Inc","M"
"207198480000","MasterCard Inc","MA"
"11242300815","Mid-America Apartment Communities Inc","MAA"
"11242300815","Mid-America Apartment Communities Inc","MAApI"
"7289726050","Macerich Co","MAC"
"63650000","Merrimack Pharmaceuticals Inc","MACK"
"28328300","MAG Silver Corp","MAG"
"90128420","MAM Software Group Inc","MAMS"
"5135970000","ManpowerGroup Inc","MAN"
"3119160800","Manhattan Associates Inc","MANH"
"2281336000","ManTech International Corp","MANT"
"41188770000","Marriott International Inc","MAR"
"12886440","Marathon Patent Group Inc","MARA"
"88890620","Remark Holdings Inc","MARK"
"10247940000","Masco Corp","MAS"
"6438758420","Masimo Corp","MASI"
"4798332200","Mattel Inc","MAT"
"1415170940","Matthews International Corp","MATW"
"1636150000","Matson Inc","MATX"
"77400000","J.W. Mays Inc","MAYS"
"1613360000","Mindbody Inc","MB"
"147415678","Middlefield Banc Corp","MBCN"
"3919025706","MB Financial Inc","MBFI"
"3919025706","MB Financial Inc","MBFIO"
"928752939","MBIA Inc","MBI"
"205870000","Marrone Bio Innovations Inc","MBII"
"708542259","Merchants Bancorp","MBIN"
"127568000","Mustang Bio Inc","MBIO"
"18318984","Microbot Medical Inc","MBOT"
"35584000","Moleculin Biotech Inc","MBRX"
"280793910","MBT Financial Corp","MBTF"
"972281207","Malibu Boats Inc","MBUU"
"1723573","MabVax Therapeutics Holdings Inc","MBVX"
"562276223","Mercantile Bank Corp","MBWM"
"2567986376","Moelis & Co","MC"
"338593134","Metropolitan Bank Holding Corp","MCB"
"391531975","Macatawa Bank Corp","MCBC"
"133185191000","McDonald's Corp","MCD"
"43287000","Mid-Con Energy Partners LP","MCEP"
"163311150","Contango Oil & Gas Co","MCF"
"615146634","MCBC Holdings Inc","MCFT"
"16771300000","Microchip Technology Inc","MCHP"
"84553000","Marchex Inc","MCHX"
"26716520000","McKesson Corp","MCK"
"30501360000","Moody's Corp","MCO"
"269122000","Seres Therapeutics Inc","MCRB"
"826227655","Monarch Casino & Resort Inc","MCRI"
"1323978729","Milacron Holdings Corp","MCRN"
"1307206000","Marcus Corp","MCS"
"2764536600","Mercury General Corp","MCY"
"4288304650","MEDNAX Inc","MD"
"3294720000","Mongodb Inc","MDB"
"1570338895","MDC Holdings Inc","MDC"
"192483564","MDC Partners Inc","MDCA"
"1980789745","Medicines Co","MDCO"
"2674558500","Madrigal Pharmaceuticals Inc","MDGL"
"8480000","Medley Management Inc","MDLY"
"62422000000","Mondelez International Inc","MDLZ"
"2352660000","Meredith Corp","MDP"
"2453760000","McDermott International Inc","MDR"
"2381782315","Allscripts Healthcare Solutions Inc","MDRX"
"4001856760","Medidata Solutions Inc","MDSO"
"130177236000","Medtronic PLC","MDT"
"5133742730","MDU Resources Group Inc","MDU"
"599259818","MiMedx Group Inc","MDXG"
"2435165220","Medifast Inc","MED"
"1970323360","Medpace Holdings Inc","MEDP"
"354309482","Meet Group Inc","MEET"
"1138910811","Methode Electronics Inc","MEI"
"147908670","MEI Pharma Inc","MEIP"
"14099446325","MercadoLibre Inc","MELI"
"47784454","Melrose Bancorp Inc","MELR"
"1098599626","Mercer International Inc","MERC"
"47205088000","Metlife Inc","MET"
"323121389","Ramaco Resources Inc","METC"
"47205088000","Metlife Inc","METpA"
"47205088000","Metlife Inc","METpE"
"2830240000","MFA Financial Inc","MFA"
"2830240000","MFA Financial Inc","MFApB"
"124237823","Mackinac Financial Corp","MFNC"
"316577697","MutualFirst Financial Inc","MFSF"
"574946400","Mistras Group Inc","MG"
"2227375000","MGE Energy Inc","MGEE"
"143307000","Miragen Therapeutics Inc","MGEN"
"310088000","MoneyGram International Inc","MGI"
"1730640360","Magellan Health Inc","MGLN"
"14584659090","MGM Resorts International","MGM"
"804294752","MacroGenics Inc","MGNX"
"2043891090","MGM Growth Properties LLC","MGP"
"1279824000","MGP Ingredients Inc","MGPI"
"1237558560","McGrath RentCorp","MGRC"
"77128250","Magyar Bancorp Inc","MGYR"
"83453580","Mastech Digital Inc","MHH"
"11995165590","Mohawk Industries Inc","MHK"
"270575794","Maiden Holdings Ltd","MHLD"
"674561180","M/I Homes Inc","MHO"
"270575794","Maiden Holdings Ltd","MHpA"
"270575794","Maiden Holdings Ltd","MHpC"
"270575794","Maiden Holdings Ltd","MHpD"
"3703201446","Macquarie Infrastructure Corp","MIC"
"10107058","Micron Solutions Inc","MICR"
"9235910","Micronet Enertec Technologies Inc","MICT"
"6534070320","Middleby Corp","MIDD"
"2773025400","Michaels Companies Inc","MIK"
"1863222000","Mimecast Ltd","MIME"
"44623170","Mitcham Industries Inc","MIND"
"44623170","Mitcham Industries Inc","MINDP"
"1865865580","Mobile Mini Inc","MINI"
"287348600","Mitek Systems Inc","MITK"
"1397031000","Mitel Networks Corp","MITL"
"492383055","AG Mortgage Investment Trust Inc","MITT"
"492383055","AG Mortgage Investment Trust Inc","MITTpA"
"492383055","AG Mortgage Investment Trust Inc","MITTpB"
"302171958","Majesco","MJCO"
"17987328000","McCormick & Company Inc","MKC"
"17987328000","McCormick & Company Inc","MKC.V"
"12880892","Monaker Group Inc","MKGI"
"16202433750","Markel Corp","MKL"
"4055729750","MKS Instruments Inc","MKSI"
"7069024710","Marketaxess Holdings Inc","MKTX"
"704815640","Mesa Laboratories Inc","MLAB"
"2134357252","Herman Miller Inc","MLHR"
"1534215470","Mueller Industries Inc","MLI"
"11158411200","Martin Marietta Materials Inc","MLM"
"157358000","Melinta Therapeutics, Inc.","MLNT"
"3814253980","Mellanox Technologies Ltd","MLNX"
"235410000","Maui Land & Pineapple Company Inc","MLP"
"78188040000","Morgan Stanley","MLPY"
"302712010","Miller Industries Inc","MLR"
"23441339","Milestone Scientific Inc","MLSS"
"133962996","Malvern Bancorp Inc","MLVF"
"160353600","MMA Capital Management LLC","MMAC"
"41687040000","Marsh & McLennan Companies Inc","MMC"
"260302500","Modern Media Acquisition Corp","MMDM"
"260302500","Modern Media Acquisition Corp","MMDMR"
"260302500","Modern Media Acquisition Corp","MMDMU"
"260302500","Modern Media Acquisition Corp","MMDMW"
"1242990600","Marcus & Millichap Inc","MMI"
"454983935","Martin Midstream Partners LP","MMLP"
"119622478000","3M Co","MMM"
"15167420000","Magellan Midstream Partners LP","MMP"
"4190193000","Maximus Inc","MMS"
"3197561740","Merit Medical Systems Inc","MMSI"
"42363081","Manning & Napier Inc","MN"
"5835300","MagneGas Corp","MNGA"
"66201330","McClatchy Co","MNI"
"2211872000","Mallinckrodt Plc","MNK"
"236653170","MannKind Corp","MNKD"
"143842267","Menlo Therapeutics Inc","MNLO"
"429549000","MediciNova Inc","MNOV"
"1230975235","Monmouth Real Estate Investment Corp","MNR"
"2171359300","Monro Inc","MNRO"
"1230975235","Monmouth Real Estate Investment Corp","MNRpC"
"30537699840","Monster Beverage Corp","MNST"
"1611264000","Momenta Pharmaceuticals Inc","MNTA"
"164043043","Manitex International Inc","MNTX"
"119643986000","Altria Group Inc","MO"
"480223620","MobileIron Inc","MOBL"
"29098675","Command Security Corp","MOC"
"686592000","Modine Manufacturing Co","MOD"
"468444000","Model N Inc","MODN"
"411999053","Midwestone Financial Group Inc","MOFG"
"3017248277","Moog Inc","MOG.B"
"9305121000","Molina Healthcare Inc","MOH"
"4753220000","Morningstar Inc","MORN"
"12435237500","Mosaic Co","MOS"
"1863434","MoSys Inc","MOSY"
"69750000","Motus GI Holdings Inc","MOTS"
"911963520","Movado Group Inc","MOV"
"51006800","Moxian Inc","MOXC"
"402103624","Motorcar Parts of America Inc","MPAA"
"408687500","Matlin & Partners Acquisition Corp","MPAC"
"408687500","Matlin & Partners Acquisition Corp","MPACU"
"408687500","Matlin & Partners Acquisition Corp","MPACW"
"167151266","Mid Penn Bancorp Inc","MPB"
"37607200000","Marathon Petroleum Corp","MPC"
"29122500000","MPLX LP","MPLX"
"224694840","Midstates Petroleum Company Inc","MPO"
"5346037125","Medical Properties Trust Inc","MPW"
"4910196000","Monolithic Power Systems Inc","MPWR"
"760770080","Marine Products Corp","MPX"
"113489804","Everspin Technologies Inc","MRAM"
"1648800000","MRC Global Inc","MRC"
"2453301280","Mercury Systems Inc","MRCY"
"19380000","Marin Software Inc","MRIN"
"189419800000","Merck & Co Inc","MRK"
"348893945","Marlin Business Services Corp","MRLN"
"253044000","Marinus Pharmaceuticals Inc","MRNS"
"18160200000","Marathon Oil Corp","MRO"
"199459000","Mersana Therapeutics Inc","MRSN"
"286847820","Medequities Realty Trust Inc","MRT"
"1082429660","Marten Transport Ltd","MRTN"
"1221888000","Mirati Therapeutics Inc","MRTX"
"9787014090","Marvell Technology Group Ltd","MRVL"
"78188040000","Morgan Stanley","MS"
"3839215590","MSA Safety Inc","MSA"
"389856000","Mesabi Trust","MSB"
"96595380","MSB Financial Corp","MSBF"
"747457819","Midland States Bancorp Inc","MSBI"
"14470588000","MSCI Inc","MSCI"
"770454080","Middlesex Water Co","MSEX"
"828891120600","Microsoft Corp","MSFT"
"6730056580","Madison Square Garden Co","MSG"
"1939475600","MSG Networks Inc","MSGN"
"20828927000","Motorola Solutions Inc","MSI"
"264959870","MidSouth Bancorp Inc","MSL"
"4526994780","MSC Industrial Direct Co Inc","MSM"
"32580000","Emerson Radio Corp","MSN"
"162165402","Misonix Inc","MSON"
"78188040000","Morgan Stanley","MSpA"
"78188040000","Morgan Stanley","MSpE"
"78188040000","Morgan Stanley","MSpF"
"78188040000","Morgan Stanley","MSpG"
"78188040000","Morgan Stanley","MSpI"
"78188040000","Morgan Stanley","MSpK"
"1454266755","MicroStrategy Inc","MSTR"
"18805447","Mid-Southern Bancorp Inc","MSVB"
"24211766040","M&T Bank Corp","MTB"
"60723000","Medical Transcription Billing Corp","MTBC"
"24211766040","M&T Bank Corp","MTBp"
"24211766040","M&T Bank Corp","MTBpC"
"24211766040","M&T Bank Corp","MTB.WS"
"14834816000","Match Group Inc","MTCH"
"14733285335","Mettler-Toledo International Inc","MTD"
"3643794880","Matador Resources Co","MTDR"
"148219000","Molecular Templates Inc","MTEM"
"53443099","Mannatech Inc","MTEX"
"4890178575","MGIC Investment Corp","MTG"
"907196400","MTGE Investment Corp","MTGE"
"907196400","MTGE Investment Corp","MTGEP"
"1517716680","Meritage Homes Corp","MTH"
"9698713745","Vail Resorts Inc","MTN"
"65335000","Matinas BioPharma Holdings Inc","MTNB"
"1635258000","Meritor Inc","MTOR"
"1144867835","Materion Corp","MTRN"
"615151620","Matrix Service Co","MTRX"
"1025288550","MTS Systems Corp","MTSC"
"1019244000","MACOM Technology Solutions Holdings Inc","MTSI"
"808376981","Manitowoc Company Inc","MTW"
"2144188000","Minerals Technologies Inc","MTX"
"3342588500","MasTec Inc","MTZ"
"51437873500","Micron Technology Inc","MU"
"5543086273","Murphy Oil Corp","MUR"
"2599608510","Murphy USA Inc","MUSA"
"701140960","McEwen Mining Inc","MUX"
"206693600","MVB Financial Corp","MVBF"
"1777468000","Mueller Water Products Inc","MWA"
"312367435","MagnaChip Semiconductor Corp","MX"
"10512293","Mexco Energy Corp","MXC"
"14510810830","Maxim Integrated Products Inc","MXIM"
"1140511150","MaxLinear Inc","MXL"
"124598500","Maxwell Technologies Inc","MXWL"
"526274365","Myers Industries Inc","MYE"
"3226680000","Myriad Genetics Inc","MYGN"
"17879469000","Mylan NV","MYL"
"8107680","MYnd Analytics Inc","MYND"
"8107680","MYnd Analytics Inc","MYNDW"
"23000000","Myomo Inc","MYO"
"1894793118","MyoKardia Inc","MYOK"
"8766040","MYOS RENS Technology Inc","MYOS"
"555334240","MYR Group Inc","MYRG"
"29099424","My Size Inc","MYSZ"
"64098127","Natural Alternatives International Inc","NAII"
"743525640","Nanometrics Inc","NANO"
"28098000","NanoVibronix, Inc.","NAOV"
"350610090","Nathan's Famous Inc","NATH"
"5890965850","National Instruments Corp","NATI"
"153064318","Natures Sunshine Products Inc","NATR"
"21815899","National American University Holdings Inc","NAUH"
"3587206000","Navistar International Corp","NAV"
"43022372","Navidea Biopharmaceuticals Inc","NAVB"
"2078612150","Navigators Group Inc","NAVG"
"3470100000","Navient Corp","NAVI"
"3587206000","Navistar International Corp","NAVpD"
"232911518","New Age Beverages Corp","NBEV"
"1168544525","National Bank Holdings Corp","NBHC"
"8994180000","Neurocrine Biosciences Inc","NBIX"
"15192760000","Noble Energy Inc","NBL"
"641049930","Noble Midstream Partners LP","NBLX"
"204523560","Northeast Bancorp","NBN"
"2035906400","Nabors Industries Ltd","NBR"
"2035906400","Nabors Industries Ltd","NBRpA"
"109888000","Nabriva Therapeutics PLC","NBRV"
"1674108690","NBT Bancorp Inc","NBTB"
"24338200","NovaBay Pharmaceuticals Inc","NBY"
"223740048","NACCO Industries Inc","NC"
"543157646","Nicolet Bankshares Inc","NCBS"
"1060386220","Navigant Consulting Inc","NCI"
"11751350333","Norwegian Cruise Line Holdings Ltd","NCLH"
"748889673","National CineMedia Inc","NCMI"
"689978096","National Commerce Corp","NCOM"
"3077190000","NCR Corp","NCR"
"981289260","NCI Building Systems Inc","NCS"
"703910160","NCS Multistage Holdings Inc","NCSM"
"13583057369","Nasdaq Inc","NDAQ"
"445079308","Noodles & Co","NDLS"
"9984000","ENDRA Life Sciences Inc","NDRA"
"9984000","ENDRA Life Sciences Inc","NDRAW"
"7540736000","Nordson Corp","NDSN"
"988419500","Noble Corporation PLC","NE"
"82323648000","NextEra Energy Inc","NEE"
"82323648000","NextEra Energy Inc","NEEpR"
"16333785000","Newmont Mining Corp","NEM"
"8024141","New England Realty Associates LP","NEN"
"1267753063","Neogenomics Inc","NEO"
"3354956560","Neogen Corp","NEOG"
"13563962","Neonode Inc","NEON"
"117968000","Neos Therapeutics Inc","NEOS"
"2450924000","Nextera Energy Partners LP","NEP"
"405524000","Minerva Neurosciences Inc","NERV"
"118012640","Nuverra Environmental Solutions Inc","NES"
"74448000","National Energy Services Reunited Corp.","NESR"
"74448000","National Energy Services Reunited Corp.","NESRW"
"15048000","Net Element Inc","NETE"
"4389840000","NewMarket Corp","NEU"
"930682796","New Media Investment Group Inc","NEWM"
"4596598000","New Relic Inc","NEWR"
"542097810","Nextdecade Corp","NEXT"
"716328078","Northfield Bancorp Inc","NFBK"
"33750000","NF Energy Saving Corp","NFEC"
"5058589825","National Fuel Gas Co","NFG"
"147305293440","Netflix Inc","NFLX"
"5372730000","Newfield Exploration Co","NFX"
"1483063000","NovaGold Resources Inc","NG"
"2729591502","National General Holdings Corp","NGHC"
"2729591502","National General Holdings Corp","NGHCN"
